,Unnamed: 0,Marca,Modelo,Capacidade da bateria,Tamanho da tela,Touchscreen,Resolução X,Resolução Y,Processador,Armazenamento (GB),Camera traseira,Camera Frontal,Sistema,Preço,Valor em real,Valor em Dolar
661,661,Micromax,Infinity N11,4000,6.19,sim,720,1500,8,32.0,13.0,8.0,Android,5899,194.667,40.1132
662,662,Tambo,TA-3,2100,4.95,sim,480,960,4,16.0,5.0,5.0,Android,3790,125.07000000000001,25.772
663,663,Tambo,TA-2,2500,5.0,sim,480,854,8,8.0,5.0,5.0,Android,3400,112.2,23.119999999999997
664,664,Meizu,M6T,3300,5.7,sim,720,1440,8,32.0,13.0,8.0,Android,8999,296.96700000000004,61.1932
665,665,Meizu,C9,3000,5.45,sim,720,1440,4,16.0,13.0,8.0,Android,3539,116.787,24.065199999999997
666,666,Motorola,Moto G7 Power,5000,6.2,sim,720,1520,8,32.0,12.0,8.0,Android,10870,358.71000000000004,73.916
667,667,Motorola,Moto G7,3000,6.2,sim,1080,2270,8,64.0,12.0,8.0,Android,8961,295.713,60.934799999999996
668,668,Itel,A44 Power,4000,5.45,sim,480,960,4,8.0,5.0,2.0,Android,3990,131.67000000000002,27.131999999999998
669,669,Vivo,Y95,4030,6.22,sim,720,1520,8,64.0,13.0,20.0,Android,10499,346.46700000000004,71.3932
670,670,Lava,Z81,3000,5.7,sim,720,1440,4,16.0,13.0,13.0,Android,6999,230.967,47.593199999999996
671,671,Vivo,Y93,4030,6.2,sim,720,1580,8,64.0,13.0,8.0,Android,9950,328.35,67.66
672,672,Micromax,Bharat 5 Infinity Edition,5000,5.45,sim,720,1440,4,16.0,5.0,5.0,Android,4699,155.067,31.9532
673,673,Micromax,Spark Go,2000,5.0,sim,480,854,4,8.0,5.0,2.0,Android,3099,102.26700000000001,21.0732
674,674,Panasonic,Eluga Z1 Pro,4000,6.19,sim,720,1500,8,64.0,13.0,8.0,Android,8490,280.17,57.732
675,675,Panasonic,Eluga Z1,4000,6.19,sim,720,1500,8,32.0,13.0,8.0,Android,6990,230.67000000000002,47.532
676,676,Panasonic,Eluga Ray 530,3000,5.7,sim,720,1440,4,32.0,13.0,5.0,Android,8999,296.96700000000004,61.1932
677,677,Razer,Phone 2,4000,5.72,sim,1440,2560,8,64.0,12.0,8.0,Android,54990,1814.67,373.93199999999996
678,678,iVoomi,Z1,2800,5.67,sim,720,1498,4,16.0,13.0,5.0,Android,4490,148.17000000000002,30.532
679,679,Panasonic,Eluga X1,3000,6.18,sim,1080,2246,8,64.0,16.0,16.0,Android,8899,293.66700000000003,60.5132
680,680,Intex,Staari 11,2400,5.0,sim,720,1280,4,16.0,8.0,8.0,Android,6999,230.967,47.593199999999996
681,681,iVoomi,iPro,2000,4.95,sim,480,960,4,8.0,5.0,5.0,Android,2999,98.967,20.3932
682,682,Vivo,V11,3315,6.3,sim,1080,2340,8,64.0,16.0,25.0,Android,14229,469.557,96.7572
683,683,Motorola,One,3000,5.9,sim,720,1440,8,64.0,13.0,8.0,Android,9490,313.17,64.532
684,684,HTC,U12 Life,3600,6.0,sim,1080,2160,8,64.0,16.0,13.0,Android,12990,428.67,88.332
685,685,Yu,Ace,4000,5.45,sim,720,1440,4,16.0,13.0,5.0,Android,3999,131.967,27.193199999999997
686,686,Homtom,H5,3300,5.5,sim,720,1440,8,32.0,16.0,8.0,Android,4840,159.72,32.912
687,687,Homtom,H3,3500,5.5,sim,720,1440,8,32.0,13.0,8.0,Android,4900,161.70000000000002,33.32
688,688,Homtom,H1,3000,5.5,sim,640,1280,8,16.0,13.0,8.0,Android,3749,123.717,25.493199999999998
689,689,Lava,Z60s,2500,5.0,sim,720,1080,4,16.0,5.0,5.0,Android,4890,161.37,33.251999999999995
690,690,Itel,A22 Pro,2400,5.0,sim,480,960,4,16.0,5.0,2.0,Android,4350,143.55,29.58
691,691,Itel,A45,2700,5.45,sim,720,1440,4,8.0,5.0,5.0,Android,4999,164.967,33.9932
692,692,Samsung,Galaxy A8 Star,3700,6.28,sim,1880,2220,8,64.0,16.0,24.0,Android,20800,686.4,141.44
693,693,Vivo,Y83 Pro,3260,6.22,sim,720,1520,8,64.0,13.0,8.0,Android,13950,460.35,94.86
694,694,Tecno,Camon iSky 2,3050,5.5,sim,720,1440,4,16.0,13.0,13.0,Android,5899,194.667,40.1132
695,695,Tecno,Camon iACE,3050,5.5,sim,720,1440,4,16.0,13.0,8.0,Android,4599,151.767,31.2732
696,696,Oppo,R17,3500,6.4,sim,1080,2280,8,128.0,16.0,25.0,Android,17990,593.6700000000001,122.332
697,697,Meizu,16,3010,6.0,sim,1080,2160,8,64.0,12.0,20.0,Android,19490,643.1700000000001,132.53199999999998
698,698,BlackBerry,Evolve,4000,5.99,sim,1080,2160,8,64.0,13.0,16.0,Android,13999,461.96700000000004,95.19319999999999
699,699,Samsung,Galaxy On8 (2018),3500,6.0,sim,720,1480,8,64.0,16.0,16.0,Android,19990,659.6700000000001,135.932
700,700,Tecno,Camon iTwin,4000,6.0,sim,720,1440,4,32.0,13.0,13.0,Android,8990,296.67,61.132
701,701,Vivo,Y71i,3285,6.0,sim,720,1440,4,16.0,8.0,5.0,Android,7500,247.5,51.0
702,702,Alcatel,5V,4000,6.2,sim,720,1500,8,32.0,12.0,8.0,Android,12999,428.96700000000004,88.3932
703,703,Intex,Infie 33,3000,5.34,sim,480,960,4,8.0,5.0,5.0,Android,3499,115.467,23.7932
704,704,Intex,Infie 3,2000,4.95,sim,480,960,4,8.0,5.0,2.0,Android,3450,113.85000000000001,23.459999999999997
705,705,Oppo,A3s,4230,6.2,sim,720,1520,8,16.0,13.0,8.0,Android,7450,245.85000000000002,50.66
706,706,Oppo,A5,4230,6.2,sim,720,1520,8,32.0,13.0,8.0,Android,8990,296.67,61.132
707,707,Vivo,Z10,3225,6.0,sim,720,1440,8,32.0,16.0,24.0,Android,7994,263.802,54.359199999999994
708,708,Samsung,Galaxy On6,3000,5.6,sim,720,1480,8,64.0,13.0,8.0,Android,17600,580.8000000000001,119.67999999999999
709,709,Alcatel,1,2000,5.0,sim,480,960,4,8.0,5.0,2.0,Android,3499,115.467,23.7932
710,710,Vivo,Y81,3260,6.22,sim,720,1520,8,32.0,13.0,5.0,Android,9790,323.07,66.572
711,711,Panasonic,P90,2400,5.0,sim,720,1280,4,16.0,5.0,5.0,Android,3899,128.667,26.513199999999998
712,712,Lephone,Dazen 6A,3000,5.7,sim,720,1440,4,16.0,13.0,5.0,Android,7900,260.7,53.72
713,713,Comio,C1 Pro,2500,5.0,sim,720,1440,4,16.0,8.0,5.0,Android,6499,214.467,44.1932
714,714,iVoomi,V5,2800,5.0,sim,480,854,4,8.0,5.0,5.0,Android,2999,98.967,20.3932
715,715,LG,Q Stylus+,3300,6.2,sim,1080,2160,8,64.0,16.0,5.0,Android,16999,560.967,115.5932
716,716,LG,Q Stylus,3300,6.2,sim,1080,2160,8,32.0,16.0,5.0,Android,14999,494.96700000000004,101.99319999999999
717,717,Lenovo,A5,4000,5.45,sim,720,1440,4,16.0,13.0,8.0,Android,5300,174.9,36.04
718,718,Nokia,3.1,2990,5.2,sim,720,1440,8,16.0,13.0,8.0,Android,5994,197.80200000000002,40.7592
719,719,Aqua,Jazz,2800,5.0,sim,720,1280,4,16.0,13.0,5.0,Android,4599,151.767,31.2732
720,720,Vivo,Y83,3260,6.22,sim,720,1520,8,32.0,13.0,8.0,Android,10399,343.16700000000003,70.7132
721,721,BlackBerry,KEY2,3500,4.5,sim,1080,1620,8,64.0,12.0,8.0,Android,19994,659.802,135.95919999999998
722,722,Mobiistar,CQ,3000,5.0,sim,720,1280,4,16.0,8.0,13.0,Android,4294,141.702,29.199199999999998
723,723,Micromax,Bharat Go,2000,4.5,sim,480,854,4,8.0,5.0,5.0,Android,3789,125.037,25.7652
724,724,iVoomi,i2,4000,5.45,sim,720,1440,4,32.0,13.0,8.0,Android,4299,141.86700000000002,29.2332
725,725,LG,Q7+,3000,5.5,sim,1080,2160,8,64.0,16.0,5.0,Android,11849,391.017,80.5732
726,726,LG,Q7,3000,5.5,sim,1080,2160,8,32.0,13.0,8.0,Android,8875,292.875,60.349999999999994
727,727,HTC,U12+,3500,6.0,sim,1440,2880,8,64.0,12.0,8.0,Android,74990,2474.67,509.93199999999996
728,728,Nokia,X6,3060,5.8,sim,1080,2280,8,32.0,16.0,16.0,Android,6999,230.967,47.593199999999996
729,729,Kult,Impulse,4000,5.99,sim,720,1440,4,32.0,13.0,13.0,Android,4378,144.47400000000002,29.7704
730,730,Samsung,Galaxy J4,3000,5.5,sim,720,1280,4,16.0,13.0,5.0,Android,6924,228.49200000000002,47.0832
731,731,Karbonn,Frames S9,2900,5.2,sim,720,1280,4,16.0,8.0,8.0,Android,6999,230.967,47.593199999999996
732,732,Intex,Staari 10,2800,5.2,sim,720,1280,4,32.0,13.0,5.0,Android,4999,164.967,33.9932
733,733,Panasonic,P95,2300,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,3675,121.275,24.99
734,734,LG,G7 ThinQ,3000,6.1,sim,1440,3120,8,64.0,16.0,8.0,Android,35999,1187.967,244.79319999999998
735,735,Samsung,Galaxy A6,3000,5.6,sim,720,1480,8,32.0,16.0,16.0,Android,12999,428.96700000000004,88.3932
736,736,Samsung,Galaxy J2 (2018),2600,5.0,sim,540,960,4,16.0,8.0,5.0,Android,6799,224.36700000000002,46.2332
737,737,Vivo,Y53i,2500,5.0,sim,540,960,4,16.0,8.0,5.0,Android,7706,254.298,52.4008
738,738,Vivo,V9 Youth,3260,6.3,sim,1080,2280,8,32.0,16.0,16.0,Android,8990,296.67,61.132
739,739,Motorola,Moto E5,4000,5.7,sim,720,1440,4,16.0,13.0,5.0,Android,7950,262.35,54.059999999999995
740,740,Vivo,Y71,3360,6.0,sim,720,1440,4,16.0,13.0,5.0,Android,8500,280.5,57.8
741,741,Coolpad,A1,2500,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,4590,151.47,31.212
742,742,Samsung,Galaxy J7 Duo,3000,5.5,sim,720,1280,8,32.0,13.0,8.0,Android,10640,351.12,72.35199999999999
743,743,Honor,7A,3000,5.7,sim,720,1440,8,32.0,13.0,8.0,Android,6999,230.967,47.593199999999996
744,744,Lava,Z91,3000,5.7,sim,720,1440,4,16.0,13.0,8.0,Android,7999,263.967,54.3932
745,745,Oppo,A83 (2018),3180,5.7,sim,720,1440,8,16.0,13.0,8.0,Android,9490,313.17,64.532
746,746,LG,K9,2500,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,6299,207.86700000000002,42.8332
747,747,Samsung,Galaxy J7 Prime 2,3300,5.5,sim,1080,1920,8,32.0,13.0,13.0,Android,10500,346.5,71.39999999999999
748,748,Intex,Aqua Lions E3,2500,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,3999,131.967,27.193199999999997
749,749,Itel,A44 Pro,2400,5.45,sim,720,1440,4,16.0,8.0,8.0,Android,3890,128.37,26.451999999999998
750,750,Itel,A44,2400,5.45,sim,480,960,4,8.0,5.0,5.0,Android,6600,217.8,44.879999999999995
751,751,Motorola,Moto G6 Plus,3200,5.93,sim,1080,2160,8,64.0,12.0,8.0,Android,12900,425.70000000000005,87.72
752,752,Lava,Z50,2000,4.5,sim,480,854,4,8.0,5.0,5.0,Android,4540,149.82,30.872
753,753,Sony,Xperia XZ2,3180,5.7,sim,1080,2160,8,64.0,19.0,5.0,Android,57900,1910.7,393.71999999999997
754,754,Nokia,8110 4G,1500,2.45,não,240,320,2,4.0,2.0,0.0,Cyanogen,2999,98.967,20.3932
755,755,Alcatel,3V,3000,6.0,sim,1080,2160,4,32.0,16.0,8.0,Android,10999,362.96700000000004,74.7932
756,756,Alcatel,3X,3000,5.7,sim,720,1440,4,32.0,13.0,5.0,Android,9999,329.96700000000004,67.9932
757,757,Cat,S61,4500,5.2,sim,1080,1920,8,64.0,16.0,8.0,Android,67900,2240.7000000000003,461.71999999999997
758,758,Karbonn,Titanium Jumbo 2,4000,5.5,sim,720,1280,4,16.0,13.0,8.0,Android,8226,271.458,55.9368
759,759,Celkon,UniQ,2700,5.0,sim,720,1280,4,32.0,16.0,8.0,Android,7249,239.217,49.2932
760,760,Comio,C2 Lite,3900,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,5999,197.967,40.7932
761,761,Comio,S1 Lite,3050,5.0,sim,720,1280,4,32.0,13.0,8.0,Android,5399,178.167,36.7132
762,762,Ziox,Duopix F9,2500,5.0,sim,720,1280,4,16.0,8.0,8.0,Android,3599,118.76700000000001,24.4732
763,763,Intex,Aqua Lions T1 Lite,2200,5.0,sim,720,1280,4,8.0,5.0,2.0,Android,3799,125.367,25.833199999999998
764,764,Panasonic,P100,2200,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,4499,148.467,30.5932
765,765,InFocus,A2,2400,5.0,sim,720,1280,4,8.0,5.0,5.0,Android,3899,128.667,26.513199999999998
766,766,Oppo,A71 (2018),3000,5.2,sim,720,1280,8,16.0,13.0,5.0,Android,7999,263.967,54.3932
767,767,Vivo,Y53,2500,5.0,sim,540,960,4,16.0,8.0,5.0,Android,8490,280.17,57.732
768,768,Ziox,Astra Star,2350,5.0,sim,480,854,4,16.0,5.0,2.0,Android,3799,125.367,25.833199999999998
769,769,HTC,U11 EYEs,3930,6.0,sim,1080,2160,8,64.0,12.0,5.0,Android,19999,659.967,135.9932
770,770,Karbonn,Titanium Frames S7,3000,5.5,sim,1080,1920,4,32.0,13.0,13.0,Android,4799,158.36700000000002,32.633199999999995
771,771,iVoomi,i1s,3000,5.45,sim,640,1280,4,32.0,13.0,8.0,Android,4999,164.967,33.9932
772,772,Sony,Xperia L2,3300,5.5,sim,720,1280,4,32.0,13.0,8.0,Android,73300,2418.9,498.44
773,773,Sony,Xperia XA2 Ultra,3580,6.0,sim,1080,1920,8,32.0,23.0,16.0,Android,74164,2447.4120000000003,504.31519999999995
774,774,Micromax,Bharat 5 Plus,5000,5.2,sim,720,1280,4,16.0,8.0,5.0,Android,4470,147.51000000000002,30.395999999999997
775,775,Gionee,S10 Lite,3100,5.2,sim,720,1280,4,32.0,13.0,16.0,Android,6290,207.57000000000002,42.772
776,776,Ziox,Duopix R1,2600,5.0,sim,720,1280,4,8.0,8.0,5.0,Android,3199,105.56700000000001,21.7532
777,777,Celkon,Star 4G+,1800,4.0,sim,480,800,4,4.0,3.2,2.0,Android,2999,98.967,20.3932
778,778,Karbonn,K9 Music 4G,2200,5.0,sim,480,854,4,16.0,8.0,5.0,Android,4190,138.27,28.491999999999997
779,779,Itel,A20,1700,4.0,sim,480,800,4,8.0,2.0,0.3,Android,3749,123.717,25.493199999999998
780,780,Jivi,Revolution TnT3,2300,4.0,sim,480,800,4,8.0,5.0,2.0,Android,2550,84.15,17.34
781,781,Panasonic,Eluga I9,2500,5.0,sim,720,1280,4,32.0,13.0,5.0,Android,5490,181.17000000000002,37.332
782,782,Intex,Elyt E6,4000,5.0,sim,720,1280,4,32.0,13.0,8.0,Android,6729,222.05700000000002,45.7572
783,783,Micromax,Bharat 2 Plus,1600,4.0,sim,480,800,4,8.0,5.0,2.0,Android,2340,77.22,15.911999999999999
784,784,Micromax,Canvas Infinity Pro,3000,5.7,sim,720,1440,8,64.0,20.0,16.0,Android,6999,230.967,47.593199999999996
785,785,Kult,Ambition,2600,5.0,sim,720,1280,4,32.0,13.0,5.0,Android,3999,131.967,27.193199999999997
786,786,Micromax,Bharat 5,5000,5.2,sim,720,1280,4,16.0,5.0,5.0,Android,4790,158.07000000000002,32.571999999999996
787,787,Intex,Elyt Dual,2400,5.0,sim,720,1280,4,16.0,8.0,8.0,Android,5295,174.735,36.006
788,788,Gionee,F205,2670,5.45,sim,720,1440,8,16.0,8.0,5.0,Android,3999,131.967,27.193199999999997
789,789,Panasonic,P91,2500,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,7990,263.67,54.331999999999994
790,790,Infinix,Zero 5,4350,5.98,sim,1080,1920,8,64.0,12.0,16.0,Android,12999,428.96700000000004,88.3932
791,791,Intex,Aqua Jewel 2,2500,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,4970,164.01000000000002,33.796
792,792,Intex,Aqua Lions T1,2700,5.2,sim,480,854,4,8.0,8.0,5.0,Android,4495,148.335,30.566
793,793,Karbonn,K9 Smart Eco,2300,5.0,sim,480,854,4,8.0,2.0,2.0,Android,2999,98.967,20.3932
794,794,Karbonn,K9 Smart Yuva,2300,5.0,sim,480,854,4,8.0,5.0,2.0,Android,3800,125.4,25.84
795,795,Karbonn,A1 Indian,1500,4.0,sim,480,800,4,8.0,3.2,2.0,Android,2450,80.85000000000001,16.66
796,796,Billion,Capture+,3500,5.5,sim,1080,1920,8,32.0,13.0,8.0,Android,4890,161.37,33.251999999999995
797,797,Zen,Admire Unity,2300,5.0,sim,480,854,4,8.0,5.0,2.0,Android,3999,131.967,27.193199999999997
798,798,Panasonic,Eluga I5,2500,5.0,sim,720,1280,4,16.0,13.0,5.0,Android,8990,296.67,61.132
799,799,Itel,S21,2700,5.0,sim,480,854,4,16.0,8.0,5.0,Android,4900,161.70000000000002,33.32
800,800,Panasonic,Eluga A4,5000,5.2,sim,720,1280,4,32.0,13.0,5.0,Android,5935,195.85500000000002,40.358
801,801,Xiaomi,Redmi Y1 Lite,3080,5.5,sim,720,1280,4,16.0,13.0,5.0,Android,5999,197.967,40.7932
802,802,Huawei,Holly 4 Plus,4000,5.5,sim,720,1290,4,32.0,12.0,8.0,Android,14990,494.67,101.93199999999999
803,803,Karbonn,K9 Smart Selfie,2300,5.0,sim,480,854,4,8.0,5.0,8.0,Android,3282,108.30600000000001,22.3176
804,804,Celkon,Smart 4G,1500,4.0,sim,480,800,4,8.0,3.2,2.0,Android,3199,105.56700000000001,21.7532
805,805,Sony,Xperia R1 Plus,2620,5.2,sim,720,1280,8,32.0,13.0,8.0,Android,9500,313.5,64.6
806,806,Sony,Xperia R1,2620,5.2,sim,720,1280,8,16.0,13.0,8.0,Android,9990,329.67,67.932
807,807,Karbonn,Titanium Jumbo,4000,5.0,sim,720,1280,4,16.0,13.0,8.0,Android,7490,247.17000000000002,50.931999999999995
808,808,Micromax,Bharat-2 Ultra,1300,4.0,sim,480,800,4,4.0,2.0,0.3,Android,2299,75.867,15.633199999999999
809,809,Nokia,2,4100,5.0,sim,720,1280,4,8.0,8.0,5.0,Android,6999,230.967,47.593199999999996
810,810,Lephone,W15,2000,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,3970,131.01000000000002,26.996
811,811,Xolo,Era 3,2500,5.0,sim,720,1280,4,8.0,5.0,8.0,Android,5999,197.967,40.7932
812,812,Xolo,Era 2V,3000,5.0,sim,720,1280,4,16.0,8.0,13.0,Android,7499,247.467,50.993199999999995
813,813,Xolo,Era 3X,3000,5.0,sim,720,1280,4,16.0,13.0,13.0,Android,8499,280.46700000000004,57.7932
814,814,Samsung,Galaxy J2 (2017),2000,4.7,sim,540,960,4,8.0,5.0,2.0,Android,6000,198.0,40.8
815,815,Swipe,Elite Pro,2500,5.0,sim,720,1280,4,32.0,13.0,8.0,Android,4399,145.167,29.9132
816,816,BlackBerry,Motion,4000,5.5,sim,1080,1920,8,32.0,12.0,8.0,Android,29999,989.9670000000001,203.9932
817,817,Lava,Z90,2750,5.2,sim,720,1280,4,32.0,8.0,8.0,Android,9999,329.96700000000004,67.9932
818,818,Lava,Z80,2500,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,4725,155.925,32.129999999999995
819,819,Lava,Z70,2500,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,5279,174.20700000000002,35.8972
820,820,Comio,C2,4000,5.0,sim,720,1280,4,16.0,8.0,8.0,Android,4199,138.567,28.553199999999997
821,821,LG,K7i,2500,5.0,sim,480,854,4,16.0,8.0,5.0,Android,4321,142.59300000000002,29.3828
822,822,Ziox,Astra Curve 4G,2200,5.0,sim,480,854,4,16.0,5.0,2.0,Android,3799,125.367,25.833199999999998
823,823,Panasonic,Eluga I4,3000,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,5699,188.067,38.7532
824,824,10.or,G,4000,5.5,sim,1080,1920,8,32.0,13.0,16.0,Android,6999,230.967,47.593199999999996
825,825,Karbonn,K9 Smart Grand,2300,5.2,sim,480,854,4,8.0,8.0,5.0,Android,3490,115.17,23.732
826,826,Intex,Aqua Lions 2,2400,5.0,sim,240,854,4,8.0,5.0,5.0,Android,3890,128.37,26.451999999999998
827,827,Itel,S41,2700,5.0,sim,720,1280,4,16.0,8.0,8.0,Android,5410,178.53,36.788
828,828,Intex,Aqua S1,2300,5.0,sim,480,854,4,8.0,5.0,5.0,Android,3299,108.867,22.4332
829,829,Intex,Cloud C1,1750,4.0,sim,480,800,4,8.0,5.0,2.0,Android,2950,97.35000000000001,20.06
830,830,Gionee,X1s,4000,5.2,sim,720,1280,4,16.0,13.0,16.0,Android,5699,188.067,38.7532
831,831,Micromax,Bharat 4,2500,5.0,sim,720,1280,4,8.0,5.0,5.0,Android,3480,114.84,23.663999999999998
832,832,Micromax,Bharat 3,2000,4.5,sim,480,854,1,8.0,5.0,5.0,Android,3290,108.57000000000001,22.372
833,833,Panasonic,Eluga Ray 700,5000,5.5,sim,1080,1920,8,32.0,13.0,13.0,Android,6999,230.967,47.593199999999996
834,834,Panasonic,Eluga Ray 500,4000,5.0,sim,720,1280,4,32.0,13.0,5.0,Android,5891,194.40300000000002,40.0588
835,835,Yu,reka 2,3930,5.5,sim,1080,1920,8,64.0,16.0,8.0,Android,13999,461.96700000000004,95.19319999999999
836,836,Intex,Aqua 5.5 VR+,2800,5.5,sim,720,1280,4,16.0,8.0,5.0,Android,4799,158.36700000000002,32.633199999999995
837,837,InFocus,Snap 4,3000,5.2,sim,720,1280,8,64.0,13.0,8.0,Android,6195,204.435,42.126
838,838,10.or,E,4000,5.5,sim,1080,1920,8,16.0,13.0,5.0,Android,4999,164.967,33.9932
839,839,Lenovo,K8,4000,5.2,sim,720,1280,8,32.0,13.0,8.0,Android,7040,232.32000000000002,47.872
840,840,Panasonic,P9,2210,5.0,sim,480,854,4,16.0,8.0,5.0,Android,6604,217.93200000000002,44.907199999999996
841,841,Oppo,A71,3000,5.2,sim,720,1280,8,16.0,13.0,5.0,Android,8490,280.17,57.732
842,842,iVoomi,Me 3s,3000,5.2,sim,720,1280,4,32.0,13.0,8.0,Android,4950,163.35,33.66
843,843,iVoomi,Me 3,3000,5.2,sim,720,1280,4,16.0,8.0,8.0,Android,3790,125.07000000000001,25.772
844,844,Alcatel,A7,4000,5.5,sim,1080,1920,8,32.0,16.0,8.0,Android,8999,296.96700000000004,61.1932
845,845,Cat,S31,4000,4.7,sim,720,1280,4,16.0,8.0,2.0,Android,27990,923.6700000000001,190.332
846,846,Cat,S41,5000,5.0,sim,1080,1920,8,32.0,13.0,8.0,Android,44990,1484.67,305.93199999999996
847,847,Sony,Xperia XA1 Plus,3430,5.5,sim,1080,1920,8,32.0,23.0,8.0,Android,15990,527.6700000000001,108.732
848,848,Intex,Aqua Note 5.5,2800,5.5,sim,720,1280,4,16.0,8.0,5.0,Android,4390,144.87,29.851999999999997
849,849,Jivi,Grand 3000,3000,5.5,sim,720,1280,4,16.0,13.0,5.0,Android,6449,212.817,43.8532
850,850,Jivi,Prime 390,2400,5.0,sim,480,854,4,16.0,8.0,5.0,Android,5199,171.567,35.3532
851,851,Jivi,Prime 300,2500,5.0,sim,480,854,4,8.0,8.0,5.0,Android,3599,118.76700000000001,24.4732
852,852,Jivi,Energy E12,2300,4.0,sim,480,800,4,8.0,5.0,2.0,Android,2499,82.467,16.993199999999998
853,853,Jivi,Energy E3,1800,4.0,sim,480,800,4,4.0,5.0,2.0,Android,2599,85.76700000000001,17.673199999999998
854,854,Intex,Aqua Style III,2500,5.0,sim,480,854,4,16.0,5.0,5.0,Android,4999,164.967,33.9932
855,855,Vivo,Y69,3000,5.5,sim,720,1280,8,32.0,13.0,16.0,Android,9500,313.5,64.6
856,856,iVoomi,Me 2,2000,4.5,sim,480,854,4,16.0,8.0,5.0,Android,2900,95.7,19.72
857,857,Swipe,Neo Power,2500,4.0,sim,480,854,4,4.0,5.0,2.0,Android,2499,82.467,16.993199999999998
858,858,Meizu,M6 Note,4000,5.5,sim,1080,1920,8,16.0,12.0,16.0,Android,14000,462.0,95.19999999999999
859,859,Nuu Mobile,Q500,2000,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,7499,247.467,50.993199999999995
860,860,Nuu Mobile,Q626,2000,5.0,sim,720,1280,4,32.0,8.0,5.0,Android,3999,131.967,27.193199999999997
861,861,Alcatel,U5 HD,2200,5.0,sim,720,1280,4,16.0,13.0,8.0,Android,6499,214.467,44.1932
862,862,M-tech,TEZ4G,2400,5.0,sim,480,854,4,8.0,5.0,2.0,Android,3950,130.35,26.86
863,863,Gionee,X1,3000,5.0,sim,720,1280,4,16.0,8.0,8.0,Android,4978,164.274,33.8504
864,864,Comio,C1,2700,5.0,sim,720,1280,4,32.0,8.0,5.0,Android,4995,164.835,33.966
865,865,Comio,S1,2700,5.2,sim,720,1280,4,32.0,13.0,8.0,Android,5499,181.467,37.3932
866,866,Comio,P1,5000,5.2,sim,720,1280,4,32.0,13.0,8.0,Android,8666,285.978,58.928799999999995
867,867,Micromax,Evok Dual Note,3000,5.5,sim,1080,1920,8,32.0,13.0,5.0,Android,4499,148.467,30.5932
868,868,Asus,ZenFone 4,3300,5.5,sim,1080,1920,1,64.0,12.0,8.0,Android,6499,214.467,44.1932
869,869,Swipe,Elite 4G,2500,5.0,sim,480,854,4,8.0,8.0,5.0,Android,3499,115.467,23.7932
870,870,Panasonic,Eluga I2 Activ,2200,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,4990,164.67000000000002,33.931999999999995
871,871,Asus,ZenFone 4 Selfie DC (ZD553KL),3000,5.5,sim,720,1280,8,64.0,16.0,20.0,Android,6998,230.934,47.5864
872,872,Itel,PowerPro P41,5000,5.0,sim,480,854,4,8.0,5.0,2.0,Android,3880,128.04,26.383999999999997
873,873,Panasonic,Eluga A3,4000,5.2,sim,720,1280,8,16.0,13.0,8.0,Android,5935,195.85500000000002,40.358
874,874,Gionee,A1 Lite,4000,5.3,sim,720,1280,8,32.0,13.0,20.0,Android,4999,164.967,33.9932
875,875,Karbonn,A41 Power,2300,4.0,sim,480,800,4,8.0,2.0,0.3,Android,2754,90.882,18.7272
876,876,Swipe,Konnect Power,3000,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,3599,118.76700000000001,24.4732
877,877,Kult,Beyond,3000,5.2,sim,720,1280,4,32.0,13.0,13.0,Android,3999,131.967,27.193199999999997
878,878,Coolpad,Note 5 Lite C,2500,5.0,sim,720,1280,4,16.0,8.0,5.0,Android,4610,152.13,31.348
879,879,Karbonn,Aura Note Play,3300,6.0,sim,720,1280,4,16.0,8.0,5.0,Android,5899,194.667,40.1132
880,880,Infinix,Hot 4 Pro,4000,5.5,sim,720,1280,4,16.0,13.0,5.0,Android,7499,247.467,50.993199999999995
881,881,Infinix,Note 4,4300,5.7,sim,1080,1920,4,32.0,13.0,8.0,Android,8999,296.96700000000004,61.1932
882,882,Micromax,Selfie 2,3000,5.2,sim,720,1280,4,32.0,13.0,8.0,Android,4895,161.535,33.286
883,883,Meizu,Pro 7,3000,5.2,sim,1080,1920,8,64.0,12.0,16.0,Android,28000,924.0,190.39999999999998
884,884,Yu,nique 2,2500,5.0,sim,720,1280,4,16.0,13.0,5.0,Android,4499,148.467,30.5932
885,885,Lyf,C459,2000,4.5,sim,480,854,4,8.0,5.0,2.0,Android,3590,118.47,24.412
886,886,Samsung,Galaxy J7 Nxt,3000,5.5,sim,720,1280,8,16.0,13.0,5.0,Android,10990,362.67,74.732
